gameID,Date,Team,RA_ROW,Opponent,Month,Year,Game,Home,B2B,Opp.B2B,Diff,PTS,Opp.PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,TRB,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FGM,Opp.FGA,Opp.FG%,Opp.3PM,Opp.3PA,Opp.3P%,Opp.FTM,Opp.FTA,Opp.FT%,Opp.ORB,Opp.TRB,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
13CLE43050,11/11/2017,CLE,TRUE,DAL,11,2017,13,0,0,0,7,111,104,35,81,0.432,12,31,0.387,29,35,0.829,10,53,18,8,3,17,18,39,92,0.424,10,34,0.294,16,21,0.762,9,42,21,7,3,10,26
14CLE43052,11/13/2017,CLE,TRUE,NYK,11,2017,14,0,0,0,3,104,101,35,88,0.398,16,45,0.356,18,22,0.818,14,48,21,7,7,20,21,38,88,0.432,8,25,0.32,17,22,0.773,13,49,19,13,3,17,21
15CLE43054,11/15/2017,CLE,TRUE,CHO,11,2017,15,0,0,0,8,115,107,42,95,0.442,13,38,0.342,18,20,0.9,16,51,25,9,4,13,24,41,86,0.477,6,26,0.231,19,28,0.679,8,41,21,7,5,13,19
16CLE43056,11/17/2017,CLE,TRUE,LAC,11,2017,16,1,0,0,5,118,113,42,90,0.467,11,33,0.333,23,29,0.793,8,51,24,9,4,15,20,46,103,0.447,10,35,0.286,11,14,0.786,13,55,29,7,10,15,26
17CLE43059,11/20/2017,CLE,TRUE,DET,11,2017,17,0,0,1,28,116,88,42,80,0.525,16,33,0.485,16,17,0.941,7,42,28,4,2,11,14,34,77,0.442,13,30,0.433,7,13,0.538,7,34,23,7,2,14,19
18CLE43061,11/22/2017,CLE,TRUE,BRK,11,2017,18,1,0,0,10,119,109,43,82,0.524,14,34,0.412,19,27,0.704,4,33,21,8,2,10,19,42,81,0.519,14,37,0.378,11,16,0.688,8,42,26,5,2,19,21
19CLE43063,11/24/2017,CLE,TRUE,CHO,11,2017,19,1,0,0,1,100,99,38,83,0.458,13,39,0.333,11,15,0.733,3,45,25,4,7,12,24,36,94,0.383,11,29,0.379,16,27,0.593,15,55,25,4,3,9,17
20CLE43066,11/27/2017,CLE,TRUE,PHI,11,2017,20,0,0,0,22,113,91,41,86,0.477,15,37,0.405,16,20,0.8,11,46,25,7,3,11,21,36,96,0.375,3,28,0.107,16,20,0.8,22,53,15,6,2,12,18
21CLE43067,11/28/2017,CLE,TRUE,MIA,11,2017,21,1,1,0,11,108,97,40,81,0.494,11,33,0.333,17,23,0.739,5,45,21,12,2,13,17,37,84,0.44,10,31,0.323,13,20,0.65,8,42,24,7,5,15,19
22CLE43069,11/30/2017,CLE,TRUE,ATL,11,2017,22,0,0,0,7,121,114,41,79,0.519,18,39,0.462,21,27,0.778,12,40,30,9,5,19,20,41,79,0.519,12,31,0.387,20,24,0.833,8,29,24,9,4,17,20
23CLE43071,12/2/2017,CLE,TRUE,MEM,12,2017,23,1,0,1,5,116,111,42,75,0.56,11,24,0.458,21,23,0.913,1,31,24,8,7,10,14,43,84,0.512,13,23,0.565,12,14,0.857,6,36,31,6,4,12,19
24CLE43073,12/4/2017,CLE,TRUE,CHI,12,2017,24,0,0,0,22,113,91,42,81,0.519,13,36,0.361,16,17,0.941,5,46,22,6,2,7,13,34,82,0.415,9,34,0.265,14,18,0.778,10,43,21,4,5,11,16
25CLE43075,12/6/2017,CLE,TRUE,SAC,12,2017,25,1,0,0,6,101,95,37,78,0.474,14,39,0.359,13,21,0.619,7,43,28,5,3,15,10,39,86,0.453,10,32,0.313,7,13,0.538,9,45,25,15,5,12,20
26CLE43077,12/8/2017,CLE,TRUE,IND,12,2017,26,0,0,0,-4,102,106,37,85,0.435,11,36,0.306,17,22,0.773,9,44,23,4,4,11,23,38,86,0.442,15,39,0.385,15,24,0.625,12,49,21,7,3,8,19
27CLE43078,12/9/2017,CLE,TRUE,PHI,12,2017,27,1,1,0,7,105,98,36,75,0.48,14,29,0.483,19,25,0.76,6,33,26,12,2,17,16,37,78,0.474,11,33,0.333,13,13,1,7,39,31,10,2,19,21
28CLE43081,12/12/2017,CLE,TRUE,ATL,12,2017,28,1,0,0,9,123,114,48,86,0.558,20,38,0.526,7,10,0.7,6,37,35,5,2,13,18,43,92,0.467,16,36,0.444,12,13,0.923,10,37,26,8,4,10,17
29CLE43083,12/14/2017,CLE,TRUE,LAL,12,2017,29,1,0,0,9,121,112,43,86,0.5,15,36,0.417,20,25,0.8,8,39,32,10,5,14,16,47,95,0.495,9,31,0.29,9,14,0.643,16,49,33,7,3,18,20
30CLE43085,12/16/2017,CLE,TRUE,UTA,12,2017,30,1,0,1,9,109,100,42,79,0.532,10,22,0.455,15,17,0.882,8,41,30,9,1,12,15,37,81,0.457,17,34,0.5,9,14,0.643,11,38,24,9,7,12,14
31CLE43086,12/17/2017,CLE,TRUE,WAS,12,2017,31,0,1,0,7,106,99,41,87,0.471,14,34,0.412,10,12,0.833,4,42,24,6,4,8,16,39,91,0.429,12,33,0.364,9,16,0.563,13,51,20,4,5,10,18
32CLE43088,12/19/2017,CLE,TRUE,MIL,12,2017,32,0,0,0,-3,116,119,40,80,0.5,16,41,0.39,20,24,0.833,7,37,26,9,3,14,20,43,82,0.524,11,29,0.379,22,27,0.815,8,40,27,12,3,14,18
33CLE43090,12/21/2017,CLE,TRUE,CHI,12,2017,33,1,0,1,3,115,112,42,82,0.512,12,29,0.414,19,22,0.864,7,35,25,10,3,12,14,47,85,0.553,12,31,0.387,6,8,0.75,5,35,34,8,1,12,19
34CLE43094,12/25/2017,CLE,TRUE,GSW,12,2017,34,0,0,0,-7,92,99,28,88,0.318,15,36,0.417,21,25,0.84,19,50,12,8,0,14,19,38,82,0.463,10,37,0.27,13,17,0.765,10,47,28,7,7,15,18
35CLE43096,12/27/2017,CLE,TRUE,SAC,12,2017,35,0,0,1,-14,95,109,32,74,0.432,12,31,0.387,19,25,0.76,7,37,19,9,4,11,15,41,79,0.519,12,30,0.4,15,18,0.833,7,40,25,8,6,11,19
36CLE43099,12/30/2017,CLE,TRUE,UTA,12,2017,36,0,0,0,-3,101,104,34,81,0.42,12,40,0.3,21,26,0.808,9,46,20,6,5,15,19,38,82,0.463,10,31,0.323,18,21,0.857,5,43,24,12,4,11,24
37CLE43102,1/2/2018,CLE,FALSE,POR,1,2018,37,1,0,1,17,127,110,43,83,0.518,13,32,0.406,28,37,0.757,8,40,28,11,4,10,17,42,90,0.467,13,32,0.406,13,19,0.684,13,43,25,5,5,15,29
38CLE43103,1/3/2018,CLE,FALSE,BOS,1,2018,38,0,1,0,-14,88,102,31,89,0.348,8,32,0.25,18,18,1,9,48,16,6,7,14,17,41,92,0.446,12,36,0.333,8,11,0.727,9,52,27,9,2,15,20
39CLE43106,1/6/2018,CLE,FALSE,ORL,1,2018,39,0,0,0,4,131,127,47,94,0.5,15,34,0.441,22,31,0.71,14,45,25,11,2,17,26,49,98,0.5,14,37,0.378,15,22,0.682,14,46,29,5,2,19,28
40CLE43108,1/8/2018,CLE,FALSE,MIN,1,2018,40,0,0,0,-28,99,127,37,84,0.44,13,38,0.342,12,16,0.75,8,37,26,0,4,13,15,52,100,0.52,10,31,0.323,13,17,0.765,15,56,30,6,2,5,17
41CLE43111,1/11/2018,CLE,FALSE,TOR,1,2018,41,0,0,0,-34,99,133,34,89,0.382,6,26,0.231,25,30,0.833,9,35,18,3,4,9,16,53,106,0.5,18,42,0.429,9,13,0.692,18,63,31,3,7,9,25
42CLE43112,1/12/2018,CLE,FALSE,IND,1,2018,42,0,1,0,-2,95,97,37,85,0.435,7,34,0.206,14,19,0.737,9,46,19,12,5,11,15,39,85,0.459,10,21,0.476,9,12,0.75,6,44,16,5,4,14,18
43CLE43115,1/15/2018,CLE,FALSE,GSW,1,2018,43,1,0,0,-10,108,118,43,94,0.457,7,28,0.25,15,22,0.682,12,43,26,9,5,15,22,41,85,0.482,12,32,0.375,24,30,0.8,13,48,33,8,6,16,23
44CLE43118,1/18/2018,CLE,FALSE,ORL,1,2018,44,1,0,0,1,104,103,38,85,0.447,10,34,0.294,18,27,0.667,14,46,22,8,4,20,21,41,88,0.466,5,22,0.227,16,21,0.762,9,42,25,12,6,14,22
45CLE43120,1/20/2018,CLE,FALSE,OKC,1,2018,45,1,0,0,-24,124,148,46,89,0.517,10,37,0.27,22,27,0.815,3,28,32,7,4,15,18,58,100,0.58,14,30,0.467,18,28,0.643,16,52,37,9,2,13,23
46CLE43123,1/23/2018,CLE,TRUE,SAS,1,2018,46,0,0,0,-12,102,114,35,72,0.486,6,21,0.286,26,31,0.839,6,41,19,6,3,18,14,47,94,0.5,8,28,0.286,12,16,0.75,13,45,23,11,4,9,19
47CLE43126,1/26/2018,CLE,TRUE,IND,1,2018,47,1,0,0,7,115,108,46,82,0.561,13,37,0.351,10,13,0.769,8,44,27,13,4,20,11,43,91,0.473,13,31,0.419,9,11,0.818,8,37,27,13,1,16,15
48CLE43128,1/28/2018,CLE,TRUE,DET,1,2018,48,1,0,1,17,121,104,42,83,0.506,15,35,0.429,22,26,0.846,4,45,27,2,3,10,14,40,95,0.421,14,36,0.389,10,13,0.769,7,43,31,5,6,6,23
49CLE43130,1/30/2018,CLE,TRUE,DET,1,2018,49,0,0,0,-11,114,125,38,84,0.452,13,35,0.371,25,32,0.781,7,41,24,2,5,15,22,49,93,0.527,9,23,0.391,18,28,0.643,8,47,30,12,5,10,27
50CLE43131,1/31/2018,CLE,TRUE,MIA,1,2018,50,1,1,0,2,91,89,28,80,0.35,6,26,0.231,29,38,0.763,7,45,18,9,5,16,20,36,83,0.434,3,28,0.107,14,25,0.56,6,52,17,8,5,19,25
51CLE43134,2/3/2018,CLE,TRUE,HOU,2,2018,51,1,0,0,-32,88,120,34,87,0.391,8,30,0.267,12,16,0.75,5,47,22,4,3,11,16,44,93,0.473,19,51,0.373,13,16,0.813,6,53,28,6,5,8,19
52CLE43137,2/6/2018,CLE,TRUE,ORL,2,2018,52,0,0,1,-18,98,116,36,84,0.429,12,37,0.324,14,20,0.7,9,36,19,4,4,14,24,46,88,0.523,6,22,0.273,18,27,0.667,12,50,27,7,8,12,16
53CLE43138,2/7/2018,CLE,TRUE,MIN,2,2018,53,1,1,0,2,140,138,52,88,0.591,21,41,0.512,15,23,0.652,7,41,33,5,1,15,21,54,93,0.581,19,33,0.576,11,12,0.917,4,35,33,7,4,11,19
54CLE43140,2/9/2018,CLE,TRUE,ATL,2,2018,54,0,0,1,16,123,107,46,86,0.535,15,35,0.429,16,24,0.667,6,43,31,8,4,9,17,37,83,0.446,16,44,0.364,17,19,0.895,6,42,20,4,4,12,18
55CLE43142,2/11/2018,CLE,TRUE,BOS,2,2018,55,0,0,0,22,121,99,45,84,0.536,16,30,0.533,15,20,0.75,5,41,22,7,6,11,20,36,89,0.404,10,38,0.263,17,22,0.773,13,43,22,3,4,14,14
56CLE43144,2/13/2018,CLE,TRUE,OKC,2,2018,56,0,0,0,8,120,112,45,88,0.511,16,36,0.444,14,22,0.636,10,41,24,6,3,7,28,40,90,0.444,11,35,0.314,21,30,0.7,18,51,23,6,3,9,20
57CLE43153,2/22/2018,CLE,TRUE,WAS,2,2018,57,1,0,0,-7,103,110,42,84,0.5,8,35,0.229,11,19,0.579,6,36,20,5,2,13,15,44,92,0.478,12,30,0.4,10,10,1,9,43,29,9,3,10,23
58CLE43154,2/23/2018,CLE,TRUE,MEM,2,2018,58,0,1,0,23,112,89,40,87,0.46,11,29,0.379,21,22,0.955,7,46,26,13,9,18,23,33,84,0.393,9,24,0.375,14,18,0.778,5,37,22,10,4,21,25
59CLE43156,2/25/2018,CLE,TRUE,SAS,2,2018,59,1,0,0,-16,94,110,38,91,0.418,8,34,0.235,10,14,0.714,13,47,18,8,3,15,24,38,86,0.442,9,19,0.474,25,32,0.781,10,44,22,11,9,9,12
60CLE43158,2/27/2018,CLE,TRUE,BRK,2,2018,60,1,0,1,6,129,123,50,97,0.515,12,24,0.5,17,27,0.63,14,55,24,7,1,11,24,44,82,0.537,12,32,0.375,23,30,0.767,3,36,29,6,0,12,21
61CLE43160,3/1/2018,CLE,TRUE,PHI,3,2018,61,1,0,0,-11,97,108,36,87,0.414,9,32,0.281,16,23,0.696,10,45,23,4,6,9,21,40,90,0.444,10,30,0.333,18,27,0.667,14,54,22,4,5,9,20
62CLE43162,3/3/2018,CLE,TRUE,DEN,3,2018,62,1,0,1,-9,117,126,46,88,0.523,9,24,0.375,16,21,0.762,12,41,25,5,2,9,16,47,86,0.547,19,35,0.543,13,15,0.867,6,35,35,4,3,9,19
63CLE43164,3/5/2018,CLE,TRUE,DET,3,2018,63,1,0,0,22,112,90,43,88,0.489,12,33,0.364,14,17,0.824,11,53,29,8,2,14,18,34,87,0.391,12,34,0.353,10,15,0.667,8,40,17,9,6,11,22
64CLE43166,3/7/2018,CLE,TRUE,DEN,3,2018,64,0,0,1,5,113,108,44,87,0.506,13,29,0.448,12,18,0.667,7,35,25,10,4,10,19,42,86,0.488,10,27,0.37,14,18,0.778,14,51,22,7,2,21,16
65CLE43168,3/9/2018,CLE,TRUE,LAC,3,2018,65,0,0,0,-14,102,116,39,87,0.448,12,36,0.333,12,18,0.667,8,40,22,10,7,12,28,43,89,0.483,11,28,0.393,19,30,0.633,13,52,25,6,3,13,16
66CLE43170,3/11/2018,CLE,TRUE,LAL,3,2018,66,0,0,0,-14,113,127,41,88,0.466,12,31,0.387,19,23,0.826,7,37,22,4,5,12,18,48,96,0.5,13,34,0.382,18,20,0.9,14,51,30,9,4,13,19
67CLE43172,3/13/2018,CLE,TRUE,PHO,3,2018,67,0,0,0,22,129,107,43,87,0.494,17,35,0.486,26,30,0.867,5,44,25,12,9,19,25,38,98,0.388,6,32,0.188,25,30,0.833,11,47,17,10,2,18,21
68CLE43174,3/15/2018,CLE,TRUE,POR,3,2018,68,0,0,0,-8,105,113,41,80,0.513,11,33,0.333,12,21,0.571,2,34,17,5,7,11,21,43,96,0.448,12,35,0.343,15,19,0.789,13,50,26,4,3,7,15
69CLE43176,3/17/2018,CLE,TRUE,CHI,3,2018,69,0,0,0,5,114,109,44,87,0.506,13,37,0.351,13,20,0.65,11,44,25,4,5,13,14,41,91,0.451,16,34,0.471,11,15,0.733,11,45,30,4,3,12,21
70CLE43178,3/19/2018,CLE,TRUE,MIL,3,2018,70,1,0,0,7,124,117,43,87,0.494,15,38,0.395,23,27,0.852,12,42,24,4,6,13,17,45,88,0.511,8,31,0.258,19,20,0.95,8,32,26,11,7,15,23
71CLE43180,3/21/2018,CLE,TRUE,TOR,3,2018,71,1,0,1,3,132,129,47,78,0.603,15,24,0.625,23,28,0.821,4,33,28,3,4,9,18,47,88,0.534,15,34,0.441,20,23,0.87,10,33,32,4,5,6,23
72CLE43182,3/23/2018,CLE,TRUE,PHO,3,2018,72,1,0,0,25,120,95,47,95,0.495,8,29,0.276,18,24,0.75,15,54,23,9,4,14,14,38,87,0.437,7,28,0.25,12,20,0.6,7,36,24,9,4,17,23
73CLE43184,3/25/2018,CLE,TRUE,BRK,3,2018,73,0,0,0,7,121,114,44,87,0.506,12,28,0.429,21,26,0.808,11,49,25,5,2,11,21,38,83,0.458,17,37,0.459,21,26,0.808,7,38,27,7,3,9,23
74CLE43186,3/27/2018,CLE,TRUE,MIA,3,2018,74,0,0,0,-19,79,98,31,85,0.365,4,26,0.154,13,19,0.684,12,42,15,8,1,14,18,37,78,0.474,9,29,0.31,15,20,0.75,9,44,24,10,9,14,18
75CLE43187,3/28/2018,CLE,TRUE,CHO,3,2018,75,0,1,0,13,118,105,45,93,0.484,11,28,0.393,17,20,0.85,11,38,22,9,1,6,19,39,76,0.513,5,21,0.238,22,24,0.917,6,40,20,2,2,13,16
76CLE43189,3/30/2018,CLE,TRUE,NOP,3,2018,76,1,0,0,5,107,102,43,90,0.478,10,24,0.417,11,15,0.733,9,45,22,6,2,10,14,43,89,0.483,11,26,0.423,5,6,0.833,7,41,25,4,2,11,19
77CLE43191,4/1/2018,CLE,TRUE,DAL,4,2018,77,1,0,0,11,98,87,35,85,0.412,11,26,0.423,17,23,0.739,10,50,21,7,1,11,12,32,79,0.405,13,37,0.351,10,11,0.909,4,38,15,5,3,15,20
78CLE43193,4/3/2018,CLE,TRUE,TOR,4,2018,78,1,0,0,6,112,106,38,77,0.494,13,30,0.433,23,26,0.885,2,42,18,8,6,12,17,42,94,0.447,11,34,0.324,11,14,0.786,9,46,28,7,1,11,23
79CLE43195,4/5/2018,CLE,TRUE,WAS,4,2018,79,1,0,0,4,119,115,42,77,0.545,13,27,0.481,22,28,0.786,5,35,26,10,3,16,14,47,94,0.5,9,21,0.429,12,14,0.857,12,41,34,8,7,15,23
80CLE43196,4/6/2018,CLE,TRUE,PHI,4,2018,80,0,1,0,-2,130,132,45,87,0.517,16,34,0.471,24,33,0.727,8,41,24,6,2,15,20,50,101,0.495,14,39,0.359,18,21,0.857,11,44,35,11,7,12,23
81CLE43199,4/9/2018,CLE,TRUE,NYK,4,2018,81,0,0,0,13,122,109,40,85,0.471,19,45,0.422,23,27,0.852,7,42,29,9,2,10,15,46,87,0.529,11,30,0.367,6,12,0.5,8,37,26,4,7,14,20
82CLE43201,4/11/2018,CLE,TRUE,NYK,4,2018,82,1,0,0,-12,98,110,37,94,0.394,6,24,0.25,18,28,0.643,17,48,15,9,3,14,15,43,85,0.506,12,27,0.444,12,13,0.923,8,39,30,10,3,15,22
1DAL41940,10/28/2014,DAL,FALSE,SAS,10,2014,1,0,0,0,-1,100,101,38,78,0.487,8,21,0.381,16,19,0.842,9,33,17,9,3,10,20,37,70,0.529,14,28,0.5,13,16,0.813,9,38,23,5,3,20,20
2DAL41942,10/30/2014,DAL,FALSE,UTA,10,2014,2,1,0,1,18,120,102,47,85,0.553,8,21,0.381,18,23,0.783,13,44,25,8,5,9,15,36,83,0.434,14,35,0.4,16,18,0.889,15,40,22,6,0,16,21
3DAL41944,11/1/2014,DAL,FALSE,NOP,11,2014,3,0,0,0,5,109,104,46,89,0.517,6,25,0.24,11,19,0.579,11,44,25,4,6,12,25,38,89,0.427,7,19,0.368,21,28,0.75,14,47,24,8,4,13,19
4DAL41946,11/3/2014,DAL,FALSE,BOS,11,2014,4,1,0,0,5,118,113,44,82,0.537,14,25,0.56,16,20,0.8,7,36,24,5,9,17,17,45,102,0.441,11,31,0.355,12,16,0.75,22,49,29,9,6,17,21
5DAL41949,11/6/2014,DAL,FALSE,POR,11,2014,5,0,0,0,-21,87,108,33,90,0.367,5,23,0.217,16,16,1,8,34,14,6,4,7,17,40,77,0.519,12,30,0.4,16,19,0.842,12,53,25,3,6,17,21
6DAL41950,11/7/2014,DAL,FALSE,UTA,11,2014,6,0,1,0,23,105,82,42,88,0.477,9,24,0.375,12,14,0.857,13,42,23,12,3,8,22,29,68,0.426,9,28,0.321,15,19,0.789,9,41,19,4,6,21,17
7DAL41952,11/9/2014,DAL,FALSE,MIA,11,2014,7,1,0,1,-9,96,105,35,83,0.422,9,29,0.31,17,24,0.708,15,41,22,8,7,13,15,42,76,0.553,9,23,0.391,12,20,0.6,6,38,31,7,3,13,23
8DAL41954,11/11/2014,DAL,FALSE,SAC,11,2014,8,1,0,0,8,106,98,38,80,0.475,10,27,0.37,20,24,0.833,9,33,23,8,8,11,29,32,72,0.444,9,19,0.474,25,32,0.781,12,43,17,5,1,20,32
9DAL41956,11/13/2014,DAL,FALSE,PHI,11,2014,9,1,0,0,53,123,70,41,80,0.513,11,32,0.344,30,36,0.833,9,51,33,14,5,15,25,23,77,0.299,7,27,0.259,17,33,0.515,18,46,9,7,4,27,24
10DAL41958,11/15/2014,DAL,TRUE,MIN,11,2014,10,1,0,1,14,131,117,52,94,0.553,8,26,0.308,19,23,0.826,12,40,31,5,10,7,24,43,86,0.5,7,17,0.412,24,29,0.828,12,41,24,2,2,17,30
11DAL41960,11/17/2014,DAL,TRUE,CHO,11,2014,11,0,0,0,27,107,80,43,84,0.512,10,28,0.357,11,16,0.688,10,50,32,7,4,7,18,32,80,0.4,10,22,0.455,6,13,0.462,7,35,22,1,3,11,17
12DAL41962,11/19/2014,DAL,TRUE,WAS,11,2014,12,0,0,0,3,105,102,34,82,0.415,12,28,0.429,25,29,0.862,10,44,18,5,5,12,19,37,84,0.44,10,22,0.455,18,21,0.857,9,42,25,8,3,13,27
13DAL41964,11/21/2014,DAL,TRUE,LAL,11,2014,13,1,0,0,34,140,106,51,82,0.622,18,35,0.514,20,28,0.714,11,39,37,4,2,9,16,44,85,0.518,5,13,0.385,13,21,0.619,13,33,24,3,4,10,24
14DAL41965,11/22/2014,DAL,TRUE,HOU,11,2014,14,0,1,0,-3,92,95,35,88,0.398,6,35,0.171,16,22,0.727,16,50,17,6,5,14,22,30,82,0.366,15,46,0.326,20,23,0.87,14,47,17,8,0,17,23
15DAL41967,11/24/2014,DAL,TRUE,IND,11,2014,15,1,0,0,-11,100,111,40,80,0.5,8,24,0.333,12,21,0.571,6,37,21,6,6,12,28,37,77,0.481,13,26,0.5,24,36,0.667,8,44,20,6,4,12,21
16DAL41969,11/26/2014,DAL,TRUE,NYK,11,2014,16,1,0,0,7,109,102,38,95,0.4,4,31,0.129,29,38,0.763,20,56,20,12,5,11,16,39,92,0.424,14,28,0.5,10,16,0.625,15,53,21,7,3,21,32
17DAL41971,11/28/2014,DAL,TRUE,TOR,11,2014,17,0,0,0,4,106,102,40,86,0.465,11,26,0.423,15,22,0.682,6,37,27,7,9,8,17,38,91,0.418,14,33,0.424,12,16,0.75,15,55,17,7,1,17,23
18DAL41972,11/29/2014,DAL,TRUE,PHI,11,2014,18,0,1,0,7,110,103,40,89,0.449,8,30,0.267,22,30,0.733,13,40,28,13,5,12,22,36,85,0.424,6,21,0.286,25,31,0.806,22,55,26,10,4,24,26
19DAL41975,12/2/2014,DAL,TRUE,CHI,12,2014,19,0,0,0,3,132,129,47,102,0.461,15,30,0.5,23,27,0.852,12,46,30,9,6,14,28,47,103,0.456,8,26,0.308,27,34,0.794,15,52,38,5,6,18,22
20DAL41976,12/3/2014,DAL,TRUE,MIL,12,2014,20,0,1,1,2,107,105,42,92,0.457,8,27,0.296,15,22,0.682,17,46,20,8,6,16,23,38,73,0.521,7,11,0.636,22,32,0.688,8,39,24,11,2,18,24
21DAL41978,12/5/2014,DAL,TRUE,PHO,12,2014,21,1,0,0,-12,106,118,40,88,0.455,4,19,0.211,22,30,0.733,16,44,13,5,1,11,16,45,80,0.563,13,26,0.5,15,17,0.882,7,41,27,5,3,13,25
22DAL41980,12/7/2014,DAL,TRUE,MIL,12,2014,22,1,0,0,23,125,102,49,84,0.583,12,31,0.387,15,19,0.789,8,36,29,14,8,11,14,42,84,0.5,4,15,0.267,14,17,0.824,11,36,17,7,4,17,18
23DAL41982,12/9/2014,DAL,TRUE,MEM,12,2014,23,0,0,0,-9,105,114,38,85,0.447,18,40,0.45,11,14,0.786,12,43,19,4,7,16,22,41,85,0.482,7,14,0.5,25,29,0.862,12,41,20,10,1,5,17
24DAL41983,12/10/2014,DAL,TRUE,NOP,12,2014,24,1,1,1,5,112,107,44,83,0.53,9,21,0.429,15,17,0.882,5,29,17,5,5,8,18,40,88,0.455,7,18,0.389,20,24,0.833,16,45,16,5,3,11,20
25DAL41986,12/13/2014,DAL,TRUE,GSW,12,2014,25,1,0,0,-7,98,105,36,89,0.404,5,25,0.2,21,30,0.7,17,53,14,11,0,15,23,37,83,0.446,10,32,0.313,21,27,0.778,9,45,21,7,7,13,24
26DAL41989,12/16/2014,DAL,TRUE,NYK,12,2014,26,0,0,0,20,107,87,42,83,0.506,15,33,0.455,8,8,1,10,41,30,9,4,17,14,37,84,0.44,5,21,0.238,8,10,0.8,10,35,23,11,5,12,13
27DAL41990,12/17/2014,DAL,TRUE,DET,12,2014,27,0,1,0,11,117,106,40,79,0.506,10,22,0.455,27,35,0.771,9,45,29,9,4,14,15,40,89,0.449,13,33,0.394,13,19,0.684,10,42,22,9,4,11,27
28DAL41993,12/20/2014,DAL,TRUE,SAS,12,2014,28,1,0,1,6,99,93,37,86,0.43,9,26,0.346,16,20,0.8,13,40,18,10,3,12,24,32,77,0.416,3,13,0.231,26,26,1,12,48,10,6,2,19,20
29DAL41995,12/22/2014,DAL,TRUE,ATL,12,2014,29,1,0,0,-3,102,105,39,90,0.433,11,28,0.393,13,20,0.65,13,47,23,12,5,15,23,40,81,0.494,7,19,0.368,18,27,0.667,6,43,26,6,6,17,21
30DAL41996,12/23/2014,DAL,TRUE,PHO,12,2014,30,0,1,0,-9,115,124,41,88,0.466,9,25,0.36,24,29,0.828,14,49,22,4,1,20,27,44,97,0.454,13,33,0.394,23,32,0.719,14,44,30,12,3,12,26
31DAL41999,12/26/2014,DAL,TRUE,LAL,12,2014,31,1,0,1,4,102,98,42,83,0.506,5,18,0.278,13,24,0.542,6,40,20,9,6,13,21,36,99,0.364,11,29,0.379,15,20,0.75,24,63,20,8,6,16,23
32DAL42001,12/28/2014,DAL,TRUE,OKC,12,2014,32,1,0,0,5,112,107,39,88,0.443,10,31,0.323,24,28,0.857,7,37,26,8,6,12,16,45,90,0.5,5,14,0.357,12,21,0.571,14,53,21,8,2,18,25
33DAL42003,12/30/2014,DAL,TRUE,WAS,12,2014,33,1,0,1,27,114,87,43,82,0.524,8,15,0.533,20,29,0.69,3,34,21,11,5,7,22,33,74,0.446,4,12,0.333,17,27,0.63,10,48,22,5,3,22,26
34DAL42006,1/2/2015,DAL,FALSE,BOS,1,2015,34,0,0,0,18,119,101,45,96,0.469,13,27,0.481,16,17,0.941,16,52,24,8,1,11,21,38,89,0.427,12,34,0.353,13,19,0.684,9,38,22,6,2,12,21
35DAL42008,1/4/2015,DAL,FALSE,CLE,1,2015,35,0,0,0,19,109,90,44,78,0.564,12,26,0.462,9,11,0.818,4,36,30,7,8,10,20,35,86,0.407,8,25,0.32,12,17,0.706,12,38,26,6,3,12,14
36DAL42009,1/5/2015,DAL,FALSE,BRK,1,2015,36,0,1,1,8,96,88,37,94,0.394,10,27,0.37,12,19,0.632,14,51,24,8,6,10,17,33,84,0.393,3,25,0.12,19,23,0.826,7,52,20,5,7,14,21
37DAL42011,1/7/2015,DAL,FALSE,DET,1,2015,37,1,0,1,-13,95,108,38,87,0.437,6,22,0.273,13,18,0.722,9,43,24,9,4,14,15,43,97,0.443,10,21,0.476,12,14,0.857,18,60,22,9,2,15,17
38DAL42014,1/10/2015,DAL,FALSE,LAC,1,2015,38,0,0,0,-20,100,120,38,86,0.442,12,30,0.4,12,17,0.706,8,40,29,4,2,11,18,46,88,0.523,13,31,0.419,15,21,0.714,9,47,31,8,5,10,17
39DAL42017,1/13/2015,DAL,FALSE,SAC,1,2015,39,0,0,0,4,108,104,43,100,0.43,6,24,0.25,16,23,0.696,12,44,23,12,4,10,25,38,86,0.442,1,18,0.056,27,34,0.794,12,59,22,7,2,20,26
40DAL42018,1/14/2015,DAL,FALSE,DEN,1,2015,40,0,1,0,-7,107,114,41,100,0.41,9,37,0.243,16,20,0.8,10,39,24,8,5,8,25,41,82,0.5,4,19,0.211,28,35,0.8,11,51,25,6,7,16,25
41DAL42020,1/16/2015,DAL,FALSE,DEN,1,2015,41,1,0,0,8,97,89,33,79,0.418,8,25,0.32,23,29,0.793,10,52,22,7,2,14,23,34,83,0.41,9,25,0.36,12,25,0.48,13,52,23,6,3,15,27
42DAL42023,1/19/2015,DAL,FALSE,MEM,1,2015,42,0,0,0,8,103,95,34,76,0.447,10,25,0.4,25,33,0.758,12,42,17,6,3,13,22,36,85,0.424,3,22,0.136,20,22,0.909,9,42,17,8,4,13,23
